,Feature,Importance_0,Importance_1,Importance_2,Importance_3,Importance_4,Importance_5,Importance_6,Importance_7,Importance_8,Importance_9,Importance_10,Importance_11,Importance_12,Importance_13,Importance_14,Importance_15,Importance_16,Importance_17,Importance_18,Importance_19,Importance_20,Importance_21,Importance_22,Importance_23,Importance_24,Importance_25,Importance_26,Importance_27,Importance_28,Importance_29,Importance_30,Importance_31,Importance_32,Importance_33,Importance_34,Importance_35,Importance_36,Importance_37,Importance_38,Importance_39,Importance_40,Importance_41,Importance_42,Importance_43,Importance_44,Importance_45,Importance_46,Importance_47,Importance_48,Importance_49,mean_importance,std_importance,system,Z_score
10,EGMEACPR,0.0058980367273976,0.0179318086467272,0.0122364451274114,0.0117160906691304,0.0061632703457508,0.0121274318067881,0.0117152865743589,0.0167356664769965,0.0126888115155605,0.0121249076412943,0.0121878610416993,0.0172146832411998,0.0215814083692533,0.01126014561782,0.0223734420164655,0.0163906135895604,0.0060238294605796,0.0124497487533364,0.0124314891823295,0.011381359828197,0.0174518759979486,0.0173844423108176,0.0182459093524044,0.0060133759350081,0.0122891747203975,0.0169542862667722,0.0237190461400441,0.0171826724376284,0.0061864577692733,0.0122424102730724,0.0175522232033183,0.0167476980707672,0.0166713909153418,0.0178223863673035,0.0175085035164849,0.0060356741845472,0.0160056425642636,0.0112812277504043,0.0169370934289165,0.0179487084643672,0.0059269218692934,0.0170225033902816,0.0061236221226211,0.0062233675240061,0.0171541881199408,0.0061760916625731,0.0162337310427525,0.0120914821916033,0.0174560164477058,0.0127007986977106,0.013638425187388514,0.004742634474830613,Cofactor and Prosthetic Group Biosynthesis,29.002116533459514
11,PNTK,0.0168736355441421,0.0124577895545588,0.0120401934857107,0.0173738052717702,0.017552836989539,0.0122681725497262,0.0116604725224875,0.0116092500085086,0.0126982138480686,0.0121543108072206,0.0122639417119863,0.0164755101531296,0.0115722009386431,0.0116793266298155,0.0117926417742095,0.0111921360932572,0.0120877972959524,0.012563388270787,0.012381809063786,0.0112417639881992,0.0117964799769862,0.0118922440186464,0.0125289539400972,0.0121280022546708,0.0122967704313212,0.0118686374785482,0.0126884788816875,0.0119573464904342,0.0123807655945239,0.0122513006045061,0.0121826608965167,0.011649077810374,0.0116069203278712,0.0122650129524493,0.0122119118217747,0.0167149871593274,0.0154316868848614,0.0120503462958053,0.0120716746219529,0.0121723490607898,0.0117910102854679,0.01174928391706,0.012122897322875,0.0124248681021824,0.0167444201932398,0.0124322202487069,0.0159991871428524,0.0121293358626335,0.01691457653795,0.0126971556086465,0.012901795184525142,0.001817962209338713,Cofactor and Prosthetic Group Biosynthesis,27.39211637694416
12,GRTT,0.011725652999835,0.0124782408549044,0.0120606509145745,0.0124385044720474,0.0123858956771867,0.0155928310165681,0.0116906204275666,0.0115882842617214,0.0126157265516549,0.0120426621749934,0.012182664701792,0.0119712571278029,0.0115669743109206,0.0115732122720108,0.0119085237032277,0.011345716779548,0.0180644468446331,0.0125852267996466,0.0124202159535593,0.0160928731208316,0.0118189638843382,0.0119978434780546,0.012583967833945,0.0120606215064617,0.0121877356761395,0.0119865345097459,0.0125589004995748,0.011969500552368,0.0123632036550984,0.0122930803881817,0.0170260070035859,0.0116034387731259,0.0115067480082205,0.0122731079997436,0.0122880794304506,0.0119391810153949,0.0118047748570953,0.0120436059643161,0.0169362344198002,0.0121124966778895,0.0116540714461082,0.0117715858184013,0.0119982878150645,0.0124637804363047,0.0117420615870869,0.0122275737420641,0.0114807216413876,0.0121149963922374,0.0121884887434447,0.0126677466004442,0.01251987042642198,0.0014699246120936042,Cofactor and Prosthetic Group Biosynthesis,26.557370415018916
13,DHFS,0.0118236047043486,0.0161817586624634,0.0176475820634579,0.0124328400670335,0.0123394222655684,0.0121472563801383,0.0166127950947884,0.0167129176705067,0.0127095866798426,0.0171153967878352,0.0120606839302215,0.0119074450804738,0.005728860034037,0.0112419789805998,0.011838912478563,0.0113577537032095,0.011981684630984,0.0124401634069848,0.0124495386153041,0.0147887783439293,0.0059328587465156,0.0119676592040921,0.0126139229841855,0.0120856252586977,0.0122692750061299,0.011924739303332,0.0063086064849367,0.0118671435741828,0.0123604218418394,0.0174514315324339,0.0121097688269611,0.0115828896293542,0.0115166461882082,0.0060664753897947,0.0171455913076919,0.0119553722884147,0.0116437441871404,0.0176202792406461,0.011914424231914,0.00608418150437,0.0117046738624029,0.0117955430902292,0.0120414998770253,0.0125412050512442,0.011767761720292,0.0123914113294695,0.0115028843238922,0.0173271136746103,0.0122167001033628,0.012725479889308,0.012399085784659345,0.002893596828793829,Cofactor and Prosthetic Group Biosynthesis,26.293379956598013
14,OCTDPS,0.0117094386755938,0.012518498898465,0.01201938148045,0.0124462550204481,0.0122170815311229,0.0121568642360569,0.0116537870486166,0.0116371661936708,0.0126281481978008,0.0121098152393807,0.0172747373876019,0.0119546765482915,0.0114911439832017,0.0116296562050175,0.0117937046416814,0.0113977414786677,0.0120530332751228,0.0123774811415831,0.0123700766903072,0.0112890277658074,0.011801037985274,0.0121955470084351,0.0126585273071194,0.0122575566338827,0.0122674721809121,0.0120061067243983,0.0126136759038136,0.0118909978604325,0.0122769864252206,0.0121255068476531,0.0119871547432323,0.0115697418951784,0.011508857130737,0.0122160928964322,0.0122920025303613,0.0118561779759785,0.0117282875521768,0.0120459823533595,0.011943889148842,0.0121604321942498,0.0117501110474669,0.0115970704267278,0.0119901759009192,0.0124082380744541,0.0117062659216417,0.012370644319863,0.0115436908248545,0.0121361789935309,0.0121717760063386,0.0177903398041967,0.012231884805131411,0.001133331289592413,Cofactor and Prosthetic Group Biosynthesis,25.927940587901237
15,DNTPPA,0.0117902037703991,0.0124602889804044,0.0120913743185462,0.0124116311019834,0.0123866580019572,0.0120796499023116,0.0115894398064498,0.0115990943387912,0.0126898603657177,0.0120298693058551,0.0061388212096776,0.0119466303460594,0.0113991618932506,0.0116641814236431,0.0118468079666405,0.0113750704003693,0.0121534126962044,0.0125037418198742,0.0173576716662312,0.0113888206327437,0.0118073318934177,0.012017030530473,0.0165559122618164,0.0121254982415414,0.012200631523719,0.0119108420288444,0.0125461810975135,0.0120131086888743,0.0124436705029444,0.0122522574042856,0.0120593125380212,0.0116334551312755,0.0163498540461713,0.0121087562858034,0.012231553703842,0.0120558152401079,0.0117837314390257,0.0119677708232145,0.0059608115520734,0.0122149977537152,0.0153805427137279,0.0117079763519456,0.011991600973759,0.0124406157119407,0.011756459557361,0.012348670645813,0.0115725355771517,0.0121693970280694,0.0120867894949983,0.012674386037394,0.012145397734519002,0.0017584678361065684,Cofactor and Prosthetic Group Biosynthesis,25.738911907720855
16,MOHMT,0.0117556010637054,0.0124319224710969,0.0119824313606143,0.0125040405007787,0.0123365993643084,0.0121855793087803,0.0115864144266635,0.0115764876413594,0.0126231504227376,0.0121322445964125,0.0122230016497377,0.0119526427365173,0.0115207730965997,0.0115535729432957,0.0119545334208192,0.0113433347162967,0.0119956085232305,0.0125045665921669,0.0123195462862098,0.0112667382758359,0.0117327774552274,0.011996339876857,0.012561600584865,0.0122369437890257,0.012307523409734,0.0118741063630824,0.0126469473392003,0.0119854710857212,0.0124211684283499,0.012325421908745,0.01212706184187,0.0115711703093545,0.0115383431565804,0.0120927631973752,0.012468454862045,0.0120035943792734,0.0118494843062465,0.0120609781914048,0.0118935927302373,0.0123178434931484,0.0165937099377128,0.011807255514729,0.0120262473713223,0.0124535568140125,0.0116798857355832,0.0124183590015619,0.0114386598433579,0.0121214348278752,0.012179388067793,0.0126592079096049,0.01214276162258125,0.0007300594002927328,Cofactor and Prosthetic Group Biosynthesis,25.733150344092067
17,ICYSDS,0.0116780888104506,0.0124338228727787,0.0120723348968263,0.0124531472527482,0.0123673194847427,0.0121637075406163,0.0116080213056738,0.0154930804624378,0.0126620094869701,0.012135797092437,0.0120966585259324,0.0118655570346742,0.0114689571399762,0.0116187523404322,0.011803417078231,0.011342666649953,0.0120781415266733,0.0124747338191721,0.0123374862031494,0.0112709910527621,0.0117573773369341,0.0119247300465027,0.0126248428035887,0.0120586660484351,0.0121636744283205,0.0119556165489377,0.0126007951108097,0.0118392046469617,0.0125171321385919,0.0123015959202098,0.0119980234700887,0.0116101263137718,0.0115188810066844,0.0120498836463069,0.0121814260114684,0.0120529576183591,0.0116886739480752,0.0120881038225418,0.0119246265870167,0.0122211761840057,0.0117003831133009,0.0117207943456212,0.0120368155012593,0.012552130816725,0.0117327205802765,0.0122367753930092,0.0115384728362055,0.0121955507561498,0.0120799531798679,0.0127520448367099,0.012100956911467462,0.0006001129539952953,Cofactor and Prosthetic Group Biosynthesis,25.641780740390544
18,EX_mobd_e,0.0116876192258269,0.0125122297675928,0.0120324328177366,0.012346677175954,0.0124223619343938,0.0121252335722602,0.0115421020482168,0.015354638293799,0.0126610596021448,0.0121355434819033,0.0122271342381442,0.0060081625041203,0.0114643662102662,0.011544772759147,0.0118245797644952,0.0112755313924854,0.0120089579891195,0.0124913486456449,0.0123724598424653,0.0113019164210436,0.0118057533502904,0.006001207534606,0.0062642391351973,0.0121717776773228,0.0122629326756536,0.0119057158613431,0.0126322123571554,0.0119269546526962,0.0123458087177748,0.0123020451775711,0.0119464147359788,0.011545669990552,0.0115662859773994,0.0153942768210067,0.0122238390057757,0.01200722057235,0.011765402914023,0.0119937020739523,0.011900000806356,0.0121797070121662,0.0117592660751433,0.0116939757877337,0.012167741700712,0.0165768903007058,0.0117803361708559,0.0123390889373137,0.0114617575466282,0.0121441278968592,0.0061172764763092,0.0125182197105158,0.011760779506774148,0.0019276492371491404,Extracellular exchange,24.898279019485475
19,BTS5,0.0176245019497978,0.0063169833452519,0.0120833712831846,0.012595055713026,0.0061142800908702,0.02323639115288,0.0173157234585332,0.0116816001364995,0.0167745844795125,0.0061867585517023,0.0062384299148615,0.0156725423925987,0.0115307559123221,0.017391361114647,0.0176918464015054,0.0057178799807273,0.0121257869629388,0.0125603211684094,0.0246116978509082,0.0169727764046695,0.0155877321587692,0.0060970671033468,0.0126119488028327,0.0061144302858815,0.0184380104123267,0.0119355462045258,0.0189364199114259,0.0059621287810793,0.0248558183544196,0.0244634659000373,0.0120934575636073,0.0058849440785984,6.144775392613719e-05,0.0122461251137337,2.6675609065579656e-05,0.0060629519987423,0.0175844182139233,3.9092710944171234e-05,0.0120702072304486,0.0122493465878918,3.667739221577987e-05,0.017667156374095,0.0120732871383021,0.0062305266612929,7.738846052615519e-05,2.5174198307262216e-05,0.0157878956445026,5.527483714066261e-05,0.0121510821820169,0.0229780776797096,0.011616928472169618,0.007026619379110333,Cofactor and Prosthetic Group Biosynthesis,24.583873975802852
20,DPR,0.0123640910949463,0.0068812159961974,0.0126255800595383,0.0130137278407714,0.012899421675772,0.0127061664449345,0.012161794132746,0.012161998051781,0.0131430757963232,0.0127124270802237,0.0067029243695461,0.0126667869551163,0.012101310178325,0.012116229843184,0.0124076441115514,0.0118950318177454,0.0126092714277209,0.0130075120924982,0.0129363232306979,0.0118509831918505,0.0063413154523066,0.0128234520336774,0.0132107320759204,0.0128071970359679,0.0127130294791611,0.006642979125538,0.0068042028235557,0.0124224201841967,0.0129159087253088,0.0129066239704787,0.006623314228061,0.0123335052556005,0.0122337266269612,0.0060672027814585,0.0129088732261583,0.0120393808907097,0.0064688245753018,0.0120859921999551,0.0066639715742046,0.0126548089405613,0.0117274483314085,0.0124757954205195,0.0066834789670796,0.012979690497054,0.0064287243884667,0.0128869012625671,0.0063928863637467,0.0120617125258474,0.0126666899131557,0.013289150132047,0.011124469087968901,0.0025921139538598995,Cofactor and Prosthetic Group Biosynthesis,23.50754029056241
21,OPMEACPS,0.0118206995636757,0.012495223528371,0.0170975139226518,0.0124694400309535,0.0061774702708556,0.0122217143759144,0.0117085619150703,0.0116417625692726,0.0126953360617536,0.0170441753919545,0.0122043785390784,0.0119263426761868,0.0115427541349557,0.0116330199009467,0.0119908493333524,0.0113776074033253,4.096184485747932e-05,0.0125454851488599,0.0124327571339197,0.0113232581826599,0.0117983734557812,0.012013439766086,0.0125243052593221,0.0061204673153058,0.0122439173866383,0.0119874906265957,0.0126751059424937,0.0119982682431249,0.0062727393599553,0.0123396988667633,0.0121714415413233,0.0115543169893032,0.0115825974107283,0.0061712658355671,0.0122581950731571,0.011709424649598,0.0116820556457518,0.0060757877877463,0.0120841466778303,0.0061171171885281,0.0058245955359505,0.0153264075540155,0.0119834508473212,0.0062554129870146,0.0118882552340428,0.0062034806759106,0.0115422600099274,0.0061047850556566,0.0121578534261159,0.0126742044548949,0.010874603454621302,0.0031365614904043525,Cofactor and Prosthetic Group Biosynthesis,22.961426628026654
22,MEOHtex,0.0109909374127897,0.0096548439743277,0.0114269286583489,0.0062716620677455,0.0054785716553305,0.0121096911292457,0.0168435991906021,0.0117007228084993,0.0126958668562852,0.0173847717752952,0.0175789150064223,0.0060321677014838,0.0160801970234335,0.011683372353319,0.0118884283208466,0.011347522941716,0.0120658187693513,0.0118736885548105,0.0116140653860383,0.0162478848170988,0.0117449757197569,0.0121056227546711,0.0126080115699901,0.0166102376661356,0.01167133296077,0.0173519553346497,0.0124774441004304,0.0119227667362401,0.0179627157377168,0.0176023225896447,0.0060863325610446,0.0058797095078135,0.005785498849105,0.0121718848145371,3.293258743047871e-05,2.543459931942232e-05,0.0110486769922769,3.14637862048723e-05,0.0113793829901514,0.0123092509604397,0.0110066027122482,0.0117319938379353,0.0053055197955264,2.717683231658068e-05,2.86728326393376e-05,2.5848307096304943e-05,0.0165444908895203,0.0060918368089873,0.0121642401534089,0.0182321980143776,0.01057872378810749,0.00522809503676136,"Transport, Outer Membrane Porin",22.31474334395561
23,EX_meoh_e,0.0058524560051666,0.0062761862594757,0.0121257583584779,0.0101484627229472,0.0123540279725956,0.0121769715595358,0.0115983130260101,0.011646277613918,0.0126565084271031,0.0122469755711695,0.0122482317283029,0.0119927430199772,0.0114886723049515,0.0116951485959534,0.0059893991806013,0.0112483837566119,0.0120597766404661,0.012495052420433,0.0062410573111365,0.0113320587561642,0.0118719653636594,0.0120710765093195,0.01261394723779,0.0121379012389256,0.0122396611598424,0.0060570958429836,0.0062455834850173,0.0119328577026453,0.0123640295995905,0.012312657516427,0.0121809473638073,0.0058051883659995,0.0115338970499784,0.0101331474948873,0.0060563335612978,0.0098088597405325,0.0117174911125329,0.0060561184590542,0.0120544951129152,0.0123258249667719,0.0058563288419219,0.0117496716631929,0.0120587438111135,0.0061772865203436,0.0058608601628947,0.0061673980805156,0.0114844987421662,0.012159468969079,0.0121545032538496,0.0126987800839844,0.010355181604880732,0.0026144056155834746,Extracellular exchange,21.826162986674642
24,AMAOTr,0.0059190188035487,0.0178240958780935,0.0060351108368047,0.0126181577494803,0.0062024617576725,0.0121538299288711,0.0116788794018694,0.0116210992000165,0.0126854155214363,0.0061392779537194,0.0122063378673992,0.0164419010568364,0.0152724684361216,0.0116546740232658,0.0156974589149921,0.005751653253331,0.006010978944694,0.0124971565303619,0.0124196433852023,0.0112676432212899,0.0119249819766517,0.0168105174120298,0.0125992859231691,0.0060441036333534,0.0122378977721269,0.006002298113388,0.0126640056793232,0.0119626376353508,0.0102421799878844,0.0062310349895471,0.0121513598275162,0.0116766620841611,0.0116072604079936,0.0061102771737004,0.0061053728656542,0.0060303048365531,0.0116780940030639,0.0060610949893774,0.012019367508914,0.0123586113710061,0.0058948667205173,0.0117135851483889,0.012098498925395,0.0062513226691066,0.0059027193581103,0.009837904523801,0.0057473363377178,0.0121939975941844,0.012249492381095,0.0104779016247376,0.010339644722776497,0.0034185304440842944,Cofactor and Prosthetic Group Biosynthesis,21.79220512109444
25,DHNPA2r,0.0107316306181631,0.0062608363862086,0.0059459891360552,0.0113264220342822,0.006146833579271,0.0061031308439904,0.0110122666667554,0.0058321475277913,0.0117622576465259,0.0097894642314578,0.0061003073268014,0.0115412518995717,0.0110005993771267,0.0156485616330426,0.0059795421792304,0.0057191623160842,0.0060335436725752,0.0119335637085542,0.011894221709966,0.0056515844602866,0.0059635874882794,0.0060118308094886,0.0117642287521445,0.0060898627042758,0.006141727003655,0.0061347043872278,0.0063126295091397,0.0059671560145053,0.0061942768209579,0.0061202528964382,0.0060230226654659,0.0059355605687895,0.0057637103306844,0.011718795589162,0.0061001037386926,0.016577450859782,0.0058814347562996,0.0117522506826763,0.0109207449596846,0.0061394197762561,0.0058898062094084,0.0058643734393532,0.0115628847812593,0.0062498354885101,0.0058659417351079,0.0113700683412252,0.0160227079571202,0.0060846610320117,0.0061043585166803,0.0063372646682562,0.008225559388725552,0.003133009295812361,Cofactor and Prosthetic Group Biosynthesis,17.171598160370166
26,EX_ni2_e,0.0117882556906187,0.006306346301348,0.006008938552064,0.0124384446335348,0.0123337464613262,0.0060894509491159,0.005774874507975,0.0057773156070216,0.0063385453793145,0.0060590449838878,0.0060517506473151,0.0059659448883427,0.0057280062538337,0.0116051798023742,0.005878816134498,0.0056757929547098,0.0120733232534694,0.0062860918030483,0.006197662712731,0.0056832996279224,0.0059581057808016,0.0060655675554503,0.0062708382196413,0.0122600343484946,0.0060756171204843,0.0059658800005489,0.010411053151002,0.00603946168811,0.0123643088053631,0.0061834454224544,0.006025682896799,0.005823176494086,0.0058328807322658,0.0059926657647,0.0061183178272468,0.0119440004301815,0.005921779645909,0.0120935295302188,0.0059809352485984,0.006114283479096,0.0117052913257615,0.0107806995578417,0.0120292247625212,0.0124076243642921,0.0059091732937144,0.0122785531847262,0.0056903835846075,0.0060212246434691,0.0060183556400577,0.006344494201838,0.007773748396894646,0.002724307468734402,Extracellular exchange,16.184106794643057
27,PANTS,0.0059712684323391,0.0063094366723297,0.0060500148798013,0.0062057885813946,0.0123440447322843,0.0060130875908978,0.0093782855761132,0.0058360485114405,0.0063761149283108,0.0060286553203191,0.0060812596552137,0.0060245971342028,0.0057948078454792,0.0057993915686278,0.0059759968250869,0.0057192767244789,0.0120342082059755,0.00617446727252,0.0061468775005679,0.0056175693842094,0.0059378368758043,0.0059576490738652,0.006356617243345,0.0120754665901981,0.0061821702994042,0.0060462422114125,0.0063504101429506,0.0060620323879802,0.012366177511243,0.0061344769015289,0.0059798665351602,0.0058549445540012,0.010554819981401,0.0121071746652341,0.0062310488222705,0.0120233218217335,0.0057881906100106,0.0120108030086996,0.0059870815769179,0.0122399909004687,0.0118197432324472,0.0058933120657663,0.0060349853891701,0.0124251047492764,0.0113994049129606,0.0123702839638709,0.0057921858834515,0.0120925436263405,0.0060342854494392,0.0063982948786372,0.007767753264131633,0.00269067203096987,Cofactor and Prosthetic Group Biosynthesis,16.171003656501437
28,SHCHD2,0.0058323794525541,0.0062580646912251,0.0109693524247199,0.0062978418426203,0.0119499850500774,0.0089960619387008,0.0057804881160933,0.0112094965826315,0.006335401876673,0.011684688119875,0.0061010637211508,0.0059798481544132,0.005726536308831,0.0058775296085584,0.0059193973051422,0.0056740038147142,0.0060597428075366,0.0062505914267865,0.0062324826494005,0.0057226098444144,0.0059547148759556,0.0059744738744426,0.012168835787418,0.0060494772746351,0.0060565685126853,0.0059278944901431,0.0062734358839782,0.0059505889552615,0.006188455878613,0.0061331419223306,0.0066814053751042,0.0106815076991906,0.0064203354771635,0.0061115704036051,0.0061129745596254,0.0060354432943478,0.0058660025448928,0.0115468274922056,0.0059294931708716,0.0061977589802151,0.0109373270583574,0.0112911236403831,0.0099117711557461,0.0063227070830015,0.0058588411686796,0.0118657945339221,0.0057474776996454,0.0061292510469949,0.0060196081896033,0.012317164958963,0.007390390774481984,0.0023083718143602043,Cofactor and Prosthetic Group Biosynthesis,15.346229122424187
29,EX_cobalt2_e,0.0058401280140805,0.006210907805933,0.0059949315748771,0.0123815811822836,0.0062380964393927,0.0061098440861366,0.0057264028574221,0.0059518359143431,0.0126794629526294,0.0060416784005408,0.006119512363017,0.0060373580254467,0.0114693323468859,0.0100904936771822,0.0097294745359113,0.0056231490516491,0.0060607465536647,0.0062387817412853,0.0062160747243967,0.0057326661141346,0.0060098309228172,0.0060542616310791,0.0114651670281618,0.0061074401291121,0.0060667887546702,0.0059566367602166,0.0063981780611104,0.0058540327311247,0.0061734213761284,0.0061716994563991,0.0060377175676086,0.0057531205296717,0.0115204947793601,0.006078777274098,0.0121734022382872,0.0060479278905736,0.0058842755707872,0.0060354959800775,0.0059931686441655,0.0121935831278099,0.0059330380286535,0.0059206834482391,0.0059748036084046,0.0063374508209439,0.0058193157811197,0.0061707289907283,0.005815137443101,0.0173127804513929,0.0095774246805917,0.0063355096723855,0.007313295034800631,0.002601859314775144,Extracellular exchange,15.177726410789909
30,AMPMS2,0.0058665541448138,0.0063859460092672,0.0060039185325703,2.4165543433422174e-05,0.0062153567533577,0.0060773604802696,0.005803131745089,0.0058449584710352,0.0064093440741164,2.778858991526753e-05,2.076281925861241e-05,0.0177952771932728,0.0172347679373608,0.0116948879117521,0.0177684666986455,0.005735488513775,0.0119998762906299,0.0124410003945406,0.0062201491170411,0.0112594960651579,0.0059123374375501,0.006079738831903,0.0063090544844264,0.0062216716831921,0.0061156565154832,0.0119324779030408,3.4870219361997334e-05,3.728793078799269e-05,0.0061318340801689,3.242791682323253e-05,0.01808270725372,0.0058299266033401,0.0034087420007724,4.478380354353847e-05,0.0123355041446925,0.0061468439648457,3.009824987906747e-05,0.0120949826325494,0.0118672073353357,0.0060798770285653,0.0117011617068381,0.0059132901780142,0.006057728413812,0.0187313316802161,0.0058636939384838,0.0061096842225693,0.0115262165296329,3.610502154404324e-05,0.0060678513554578,0.0063535268473108,0.007278346343983253,0.005110758915486239,Cofactor and Prosthetic Group Biosynthesis,15.10134152629258
31,Zn2tex,0.0058797441892163,0.0062520492259335,0.006027187425703,0.0063704411457934,0.0062015065944435,0.0061564194645611,0.0058471001604631,0.0058528142996992,0.0062962317710193,0.0060834312040898,0.0060990093698396,0.0107151934678286,0.0058119844556776,0.0106185704039051,0.0059362956881583,0.0103030116403754,0.0060896122856493,0.0062604014156167,0.0114906388415672,0.0056247257755471,0.0108081278528858,0.0060686583633812,0.0062941282008181,0.0112028013349161,0.0060900457605939,0.0060214431552047,0.0114628373052635,0.0059609527328498,0.0061965962967664,0.0060563169161454,0.0060148851526853,0.0058526015824023,0.0057265046315166,0.0060753865949255,0.011302334500232,0.0060010765232498,0.0058809958286544,0.006056237158271,0.0059808778091619,0.0061633890933267,0.0059587465171612,0.0058980828228274,0.011046549349704,0.0062265190426709,0.0058195327235819,0.006199111381992,0.0104363066278258,0.0060553408832778,0.0110492613823594,0.0063692335419685,0.0071238249978341295,0.0020450812329378845,"Transport, Outer Membrane Porin",14.763615136493067
32,MG2tex,0.0059000446416334,0.006256514202524,0.0060698345677711,0.0062518863208824,0.0062395234186527,0.0060720728704452,0.0058330057772823,0.0057813608579859,0.0063877818982128,0.0060715543880593,0.0061010041818355,0.0059868696074071,0.0106088800796252,0.0057874133976126,0.0059481669378959,0.0092601768686531,0.0060461857450069,0.0061935007343047,0.0062532300526105,0.005618766605224,0.0059737661784246,0.0060441804563845,0.0063079428232014,0.006024106614883,0.0061828235323299,0.0098290433181686,0.0062414372785784,0.0059748649978558,0.0062405350026205,0.0060962043097196,0.0060305296450197,0.0058568838155175,0.00578945432013,0.0113454711467332,0.0061055474342192,0.0060355922571518,0.0110581150927899,0.0061720132635832,0.0059630540678574,0.0113735994740462,0.0109495505708906,0.0058802118586488,0.0099153943785216,0.011518468510415,0.0099957940472201,0.0061607609920805,0.0057882083751406,0.0060114974715186,0.0060744857825815,0.0063962252789329,0.0069600707089757866,0.0018497956712631427,"Transport, Outer Membrane Porin",14.405708956094259
33,DHPS2,0.0096200850303152,0.0173317416253582,3.0333377936657856e-05,3.969683008409523e-05,0.0062384320865903,0.0121953414977544,3.4828262360434667e-05,0.0113249186321042,0.0122242442210159,0.0118009025161971,0.0060510185105312,0.0059953961795942,4.125676232735405e-05,4.418241657085425e-05,0.0058857404766576,0.0113371635466649,0.0059884981991377,0.0102124830987783,0.0062412935862005,2.960580107348116e-05,3.2929248933706564e-05,0.0060036843249231,0.0063237541007928,0.0177187574141322,0.0122818578621839,3.815285748369872e-05,2.802318525973124e-05,0.0173813756098813,0.006297435339332,0.0112694990150869,0.0060178689182527,0.0116221920399844,0.0058293587053672,0.0060500589364816,0.0057407200467681,0.0060144379739446,0.011811444657492,4.175575869075497e-05,0.005989534655599,0.0061328546554573,0.0058281742076786,0.005850181929005,0.0121158337048369,0.0062984257448091,0.0058473894345565,0.0118609341692234,4.2377879031848414e-05,0.006126940214385,0.01211468238568,0.0063648126881467,0.00695485220641305,0.004861763261532353,Cofactor and Prosthetic Group Biosynthesis,14.394303243714742
34,MOBDtex,0.0059079911582378,0.0062779877831418,0.0060699742904945,0.0062236032353755,0.0061400435336349,0.0062627082110594,0.0058622313846178,0.0058372932795111,0.0064143306176668,0.0112380029827001,0.0060725438876806,0.0060179654741768,0.0057442791512504,0.0058166423353182,0.005885981226273,0.0110172491592508,0.0110299285114575,0.0116067909444098,0.006212697024175,0.0056321301827367,0.0058895741890111,0.0116448795414009,0.0063123936605313,0.0060807156654626,0.0104589505016831,0.0115886405097913,0.0063672420573715,0.005955055931522,0.0119821164072916,0.006146218805798,0.0060483501021651,0.0058429007529554,0.0058073075310915,0.0061163730696259,0.0062089452789301,0.0060907638480464,0.0059125481699754,0.0061046554408576,0.0060297546859042,0.0061442155635205,0.0058874146019857,0.0058917115424506,0.006000524945507,0.0062276448375409,0.0058301146030768,0.0062284297515647,0.0057007499348777,0.0060255249874287,0.0060866006665425,0.0063218260274925,0.006884050359691422,0.0019523398983857891,"Transport, Outer Membrane Porin",14.239556649277507
35,S2FE2SS,0.0057086228776135,0.0064515603527647,0.0061923526105007,0.0113170962535707,0.006460045884819,0.0062363237636612,0.012163279267561,0.0059798303161818,0.0061161842977227,0.0060198415168582,0.0059436199521176,0.0062209906277578,0.005799470793946,0.0058741779584282,0.0059474715688167,0.0056820442062856,0.0059291695055834,0.0061116206265685,0.011310296660252,0.0056574572947872,0.0107533089572348,0.0060848242271185,0.0063486476542065,0.0102735162646614,0.0062094783841719,0.0061439990223947,0.0061410556191903,0.0059335644177908,0.011166895861142,0.0062996866598009,0.0064299109057502,0.0059269130379975,0.0057221207654992,0.0062167989895384,0.0060508860077506,0.0108932496480669,0.0059317214738073,0.0060723606492118,0.0060833498866291,0.0062140001611758,0.0057446860201538,0.0057850950801871,0.0059624702325886,0.0059896489063254,0.0058232549256801,0.0061259892815637,0.0061677783845034,0.0061203525911752,0.0059809149744698,0.0118621940285499,0.006871602587082645,0.0019192683749620929,Cofactor and Prosthetic Group Biosynthesis,14.212350432085026
36,UDCPDPS,0.0059029468726461,0.0066455021924736,0.0059632116901246,0.0062550701324551,0.0061879557278002,0.0110660353684619,0.0058473203121681,0.0058805027177405,0.006354067582266,0.006145292973785,0.0061447991442414,0.0059698098358522,0.0057774951270385,0.0058190101788025,0.0059388731531898,0.00563207473386,0.0060684255295584,0.0113724090864411,0.0061504665847859,0.0056468611860179,0.0059903046015416,0.0060367919711314,0.0062924148979564,0.0061124365793383,0.006112208604948,0.0060374364490285,0.0063601775770118,0.0059939595692129,0.0061626563611729,0.0061031178880799,0.0110600228545136,0.0057957481017761,0.0058240673856536,0.0061172377913747,0.0061301607863863,0.0060219751480355,0.0057970028076978,0.0060992775354171,0.0109844418909107,0.0095822265847077,0.0107626623777088,0.0106501335059344,0.0060923617940751,0.0062728990937606,0.0059205661364144,0.0062292249542381,0.0057530837665154,0.0060329854697703,0.0060645880633676,0.0063552562938583,0.0067103111394249335,0.0016659216648054914,Cofactor and Prosthetic Group Biosynthesis,13.85982710970595
